mfo,name
342111,ГОРНОСТАЇВСЬКЕ ВІД.Н 5433 ОБ ХЕРСОНСЬК
342122,ІВАНІВСЬКЕ ВІД.Н 5342 ОБ ХЕРСОНСЬКОЇ
342133,ГОЛОПРИСТАНСЬКЕ ВІД.Н 3249 ОБ ХЕРСОНС.
342155,НОВОВОРОНЦОВСЬКЕ ВІД.Н 5426 ОБ ХЕРСОНС
342166,НОВОТРОЇЦЬКЕ ВІД. Н 3149 ОБ ХЕРСОНСЬК.
342188,КАЛАНЧАЦЬКЕ ВІД.Н 3257 ОБ ХЕРСОНСЬКОЇ
342199,ЦЮРУПІНСЬКЕ ВІД.Н 3256 ОБ ХЕРСОНСЬКОЇ
342218,ВЕРХНЬОРОГАЧИНСЬКЕ ВІД.Н 7359 ОБ ХЕРС.
342229,ВИСОКОПІЛЬСЬКЕ ВІД.Н 7360 ОБ ХЕРСОНСЬК
342230,БІЛОЗЕРСЬКЕ ВІД.Н 5900 ОБ ХЕРСОНСЬКОЇ
342241,НОВОКАХОВСЬКЕ ВІД.Н 7789 ОБ ХЕРСОНСЬК.
342263,КАХОВСЬКЕ ВІД.Н 3252 ОБ ХЕРСОНСЬКОЇ
343013,БАХМАЦЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343024,БОБРОВИЦЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343035,БОРЗНЯНСЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343046,ВАРВИНСЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343057,ГОРОДНЯНСЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343068,ІЧНЯНСЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343079,КОЗЕЛЕЦЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343080,КОРОПСЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343091,КОРЮКІВСЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343109,ТАЛАЛАІВСЬКЕ ВІД. ОБ
343110,МЕНСЬКЕ ВІД. ОБ. М.МЕНА
343121,НІЖИНСЬКЕ ВІД. ОБ Н 204. М. НІЖИН
343132,КУЛИКІВСЬКЕ ВІД. ОБ. СМТ.КУЛИКІВКА
343143,НОВГОРОД-СІВЕРСЬКЕ ВІД.ОБ №3048
343154,ПРИЛУЦЬКЕ ВІД. ОБ. М.ЧЕРНІГІВ
343165,РІПКИНСЬКЕ ВІД. ОБ №3273. М.ЧЕРНІГІВ
343176,СЕМЕНІВСЬКЕ В1ДД1ЛЕННЯ ОЩАДБАНКУ 3053
343187,СОСНИЦЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343198,СРІБНЯНСЬКЕ ВІД. ОБ. М. ЧЕРНІГІВ
343217,ДЕСНЯНСЬКЕ ВІД. ОБ. М.ЧЕРНІГІВ
343228,НОВОЗАВОДСЬКЕ  ВІД. ОБ. М. ЧЕРНІГІВ
343239,ЧЕРНІГІВСЬКЕ РАЙОННЕ ВІДДІЛЕННЯ ОБ7903
343240,ЩОРСЬКЕ ВІДДІЛЕННЯ ОБ Н 3274. М. ЩОРС
343262,НОСІВСЬКЕ  ВІД. ОБ. М. ЧЕРНІГІВ
350017,ПЕРВОМАЙСЬКЕ ВІД.ОЩАДБАНКУ ХАРКІВСЬКОЇ
350028,БАЛАКЛІЇВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬК
350039,М.БАРВІНКОВЕ ВІД. ОБ ХАРКІВСЬКОЇ
350040,БЛИЗНЮКІВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬК
350051,БОГОДУХІВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬК
350062,СМТ.БОРОВА ВІД. ОБ ХАРКІВСЬКОЇ
350073,ВАЛКІВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350084,СМТ.В.БУРЛУК ВІД. ОБ ХАРКІВСЬКОЇ
350095,ВОВЧАНСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350103,СМТ.ДВОРІЧНА ВІД. ОБ ХАРКІВСЬКОЇ
350114,ДЕРГАЧІВСЬКЕ ВІД.ОЩАДБАНКУ ХАРКІВСЬКОЇ
350125,ЗМІЇВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350136,ЗОЛОЧІВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350147,ІЗЮМСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350158,КЕГИЧІВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350169,КРАСНОГРАДСЬКЕ ВІД.ОЩАДБАНКУ ХАРКІВСЬК
350170,КРАСНОКУТСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬК
350181,КУП'ЯНСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350192,ЛОЗІВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350200,Н.ВОДОЛАЗЬКЕ ВІД.ОЩАДБАНКУ ХАРКІВСЬКОЇ
350211,САХНОВЩИНСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬК
350222,ЧУГУЇВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350233,ЗАЧЕПИЛІВСЬКЕ ВІД.ОЩАДБАНКУ ХАРКІВСЬК
350244,СМТ.ШЕВЧЕНКОВЕ ВІД. ОБ ХАРКІВСЬКОЇ
350255,ФРУНЗЕНСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВ
350266,КИЇВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВ
350277,ЛЕНІНСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВ
350288,ХАРКІВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350299,ОРДЖОНІКІДЗІВСЬКЕ ВІД.ОЩАДБАНКУ ХАРКІВ
350307,КОМІНТЕРНІВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВ
350318,ЖОВТНЕВЕ ВІД. ОЩАДБАНКУ ХАРКІВ
350329,ЧЕРВОНОЗАВОДСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВ
350330,ДЗЕРЖИНСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВ
350341,МОСКОВСЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВ
350352,Ф-Я ХАРК.ІКАБ "ХАРКІВЛЕГБАНК""ПАРИТЕТ"
350363,Ф-Я ХАРК. АКБ "КОНГРЕС". ХАРКІВ
350374,Ф-Я Н6 ХАРК.ІКБ "НПК-БАНК". ХАРКІВ
350385,Ф-Я ПЕРШОГО УКР.МІЖН.БАНКУ. М.ХАРКІВ
350396,ЛОЗІВСЬКА Ф-Я АППБ "АВАЛЬ"
350404,СМТ. ПЕЧЕНІГИ АПБ ХАРКІВСЬКОЇ
350415,Ф-Я ЛЬВІВСЬКОГО АТ ЗУКБ  М.ХАРКІВ
350426,Ф-Я Н 4 ХАРК. АСУБ "ГРАНТ". М.ХАРКІВ
350437,ВІД. АК АПБ В М.ЛЮБОТИН ХАРКІВСЬКОЇ
350448,Ф-Я КИЇВ. АБ "ЕНЕРГОБАНК". М.ХАРКІВ
350459,Ф-Я Н 6 ХАРК.АСУБ "ГРАНТ". СОЛОНІЦЕВКА
350460,ФКБ"УКРАЇНСЬКИЙ КРЕДИТНИЙ БАНК".ХАРКІВ
350471,ПЕЧЕНІЗЬКЕ ВІД. ОЩАДБАНКУ ХАРКІВСЬКОЇ
350482,Ф-Я ХАРК. АБ "ФАКТОРІАЛ-БАНК" М.ХАРКІВ
350493,Ф-Я КИЇВ.АКБ "ПРАВЕКС-БАНК". ХАРКІВ
350501,БАРВІНКІВ. Ф-Я ХАРК.АКРБ "РЕГІОН-БАНК"
350512,ЧУГУЇВСЬКА Ф-Я ХАРК. АКРБ"РЕГІОН-БАНК"
350523,САЛТІВСЬКЕ ВІД. АКБСР "УСБ" ХАРКІВ
350534,Ф-Я Н7 ХАРК. АСУББ "ГРАНТ". М.ІЗЮМ
350545,Ф-Я КИЇВ.АБЕР "ЕКОНОМБАНК" М.ХАРКІВ
350556,Ф-Я Н 2 ХАРК.АКРБ "РЕГІОН-БАНК".ХАРКІВ
350567,Ф-Я Н 5 ХАРК. АСУББ "ГРАНТ". М.ХАРКІВ
350578,ФІЛІЯ КИЇВ. АБ "СИНТЕЗ". М.ХАРКІВ
350589,ХОД АТ"РАЙФФАЙЗЕН БАНК АВАЛЬ"М.ХАРКІВ
350590,Ф-Я Н 2 АБ "ЕНЕРГОБАНК". М.ХАРКІВ
350608,ВІДДІЛЕННЯ АК ПІБ У М. ЧУГУЄВІ
350653,Філія ПрАТ "УФГ" у м.Харків
350675,РРЦ ЛІКВІДАТОРА БАНКУ"УКРАЇНА".ХАРКІВС
350697,Ф"СЛОБОЖАНСЬКЕРУ"АТ"Б"ФІН ТА КР"Харк
350705,Ф-Я АКБ "НАЦІОНАЛЬНИЙ КРЕДИТ".БАЛАКЛЕЯ
350716,ХАРКІВ. Ф-Я АБ"ЕКСПРЕС-БАНК". М.ХАРКІВ
351016,ХОФ АКБ СР "УКРСОЦБАНК".ХАРКІВ
351027,ВІД. АК АПБ В М.ПЕРВОМАЙСЬКИЙ ХАРКІВСЬ
351038,ВІД. АК АПБ В М.БАЛАКЛІЯ  ХАРКІВСЬКОЇ
351049,ВІД. АК АПБ В М БАРВІНКОВЕ ХАРКІВСЬКОЇ
351050,ВІД. АК АПБ В СМТ БЛИЗНЮКИ ХАРКІВСЬКОЇ
351061,ВІД. АК АПБ В М.БОГОДУХІВ ХАРКІВСЬКОЇ
351072,ВІД. АК АПБ В СМТ БОРОВА  ХАРКІВСЬКОЇ
351083,ВІД. АК АПБ В М. ВАЛКИ  ХАРКІВСЬКОЇ
351094,ВІД. АК АПБ В СМТ ВЕЛ.БУРЛУК ХАРКІВСЬК
351102,ВІД. АК АПБ В М. ВОВЧАНСЬК ХАРКІВСЬКОЇ
351113,ВІД. АК АПБ В СМТ ДВОРІЧНА ХАРКІВСЬКОЇ
351124,ВІД. АК АПБ В М. ДЕРГАЧІ  ХАРЬКІВСЬКОЇ
351135,ВІД. АК АПБ В М. ЗМІЇВ  ХАРКІВСЬКОЇ
351146,ВІД. АК АПБ В СМТ ЗОЛОЧІВ  ХАРКІВСЬКОЇ
351157,ВІД. АК АПБ В М. ІЗЮМ  ХАРКІВСЬКОЇ
351168,ВІД. АК АПБ В СМТ КЕГИЧІВКА ХАРКІВСЬКО
351179,ФРУНЗЕНСЬКЕ ВІД.ПІБ В М.ХАРКІВ
351180,ВІД. АК АПБ В М.КРАСНОГРАД  ХАРКІВСЬКО
351191,ВІД. АК АПБ В М.КРАСНОКУТСЬК ХАРКІВСЬК
351209,ВІД. АК АПБ В М.КУП'ЯНСЬК  ХАРКІВСЬКОЇ
351210,ВІД.ПІБ В СМТ.КОМСОМОЛЬСЬКИЙ ХАРКІВ.
351221,ВІД. АК АПБ В М. ЛОЗОВА  ХАРКІВСЬКОЇ
351232,ВІД. АК АПБ В СМТ НОВА ВОДОЛАГА ХАРКІВ
351243,ХАРКІВСЬКА ФПАТ"УКРІНБАНК" М.ХАРКІВ
351254,АТ "РЕГІОН-БАНК"
351265,ІКАБ РОЗ.ЛЕГК.ПРОМ."ХАРКІВЛЕГБАНК"ХАРК
351276,ВІД. АК АПБ В СМТ САХНОВЩИНА ХАРКІВСЬК
351287,ЧЕРВОНОБАВАРСЬКЕ ВІД.ПІБ В М.ХАРКІВ
351298,КИЇВСЬКА Ф-Я АКБСР "УСБ" ХАРКІВ
351306,ВІД.ПІБ "АВТРАМАТ" В М.ХАРКІВ
351317,ВІД. АК АПБ В М.ЧУГУЇВ  ХАРКІВСЬКОЇ
351328,ВІД. АК АПБ В СМТ ЗАЧЕПИЛІВКА ХАРКІВСЬ
351339,ЛЕНІНСЬКА Ф-Я АКБСР "УСБ" ХАРКІВ
351340,ЦЕНТРАЛЬНЕ ВІД. АК АПБ"УКРАЇНА" ХАРКІВ
351351,ОРДЖОНІКІДЗЕВСЬКЕ ВІД.ПІБ В М.ХАРКІВ
351362,КОМІНТЕРНІВСЬКЕ ВІД.ПІБ В М.ХАРКІВ
351373,ЖОВТНЕВЕ ВІД.ПІБ В М.ХАРКІВ
351384,ЧЕРВОНОЗАВОДСЬКЕ ВІД.ПІБ В М.ХАРКІВ
351395,ДЗЕРЖИНСЬКЕ ВІД.ПІБ В М.ХАРКІВ
351403,ВІД. АК АПБ В М. МЕРЕФА  ХАРКІВСЬКОЇ
351414,ВІД. АК АПБ В СМТ ШЕВЧЕНКОВО ХАРКІВСЬК
351425,МОСКОВСЬКЕ ВІД.ПІБ В М.ХАРКІВ
351436,ОЛЕКСІЇВСЬКА Ф-Я АКБСР "УСБ" ХАРКІВ
351447,УПРАВЛІННЯ НБУ В ХАРКІВСЬКІЙ ОБЛАСТІ
351458,ХАРКІВСЬКЕ ЦЕНТРАЛЬНЕ ВІД. АК ПІБ
351469,ЛІКВІДАТОР БАНКУ"УКРАЇНА"ПО ХАРК.ОБЛ.
351470,ВІД.ПІБ В М.ПЕРВОМАЙСЬКИЙ ХАРКІВ. ОБЛ.
351481,ВІД. ПІБ В М. БАЛАКЛІЯ ХАРКІВСЬКОЇ
351492,ВІД. ПІБ В М. ІЗЮМ  ХАРКІВСЬКОЇ
351500,ВІД.ПІБ В М.КРАСНОГРАД ХАРКІВ. ОБЛ.
351511,ВІД. ПІБ В М. КУП'ЯНСЬК ХАРКІВСЬКОЇ
351522,ВІД. ПІБ В М. ЛОЗОВА ХАРКІВСЬКОЇ
351533,ХАРКІВ.ГРУ ПАТ КБ"ПРИВАТБАНК".М.ХАРКІВ
351544,ЛЕНІНСЬКЕ ВІД.ПІБ В М.ХАРКІВ
351555,ПРОЕКТНЕ ВІД. ПІБ В М. ХАРКІВ
351566,ОРДЖОНІКІДЗІВСЬКА Ф-Я "УСБ" ХАРКІВ
351577,МІЖРАЙОННА Ф-Я АКБСР "УСБ" ХАРКІВ
351588,ПАТ "РЕАЛ БАНК"
351599,ПЕРША ХАРКІВСЬКА ФІЛІЯ АКБ "БАЗИС"
351607,ПАТ "БАНК "ГРАНТ"
351618,Ф-Я АТ "УКРЕКСІМБАНК". ХАРКІВ
351629,ПАТ "МЕГАБАНК". Харків
351630,Ф-Я Н 2  АСУБ "ГРАНТ". ХАРКІВ
351641,ХФ АКІБ "УКРСИББАНК". "ХАРК.РЕГ.УПР."
351652,ХАК "ЗЕМБАНК". М. ХАРКІВ
351663,АТ БАНК"МЕРКУРІЙ"У М.ХАРКІВ
351674,Ф-Я МОСКОВСЬКОГО АКБ "ВОСТОК" М.ХАРКІВ
351685,Ф-Я ХАРК. КБ "ПРОМІНЬ" М.ДОНЕЦЬК
351696,Ф-Я Н3 ІКБ "НПК-БАНК". "МОНОЛІТ-БАНК"
351704,ХАРЬКОВ Ф-Л ЛЕГБАНКА "ЭРАБАН
351715,АБ "ФАКТОРІАЛ-БАНК".  М.ХАРКІВ
351726,Ф-Я КБ "ПРОМІНЬ". "ЦЕНТРАЛЬНА" ХАРКІВ
351737,Ф-Я ХАРК.КБ "ПРОМІНЬ" "КРІОБАНК".ХАРК
351748,Ф-Я Н 1  АСУБ "ГРАНТ". ХАРКІВ
351759,Ф-Я Н 3 АСУБ "ГРАНТ" .ХАРКІВ
351760,КОМЕРЦІЙНИЙ БАНК  "БАЗИС". М.ХАРКІВ
351771,Ф-Я АБ "МЕГАБАНК" "ІНВЕСТ-БАНК".ХАРКІВ
351782,ХАРЬКІВСЬКА ФІЛІЯ АБ "ІНКО"
351793,ІНВЕСТ.-КОМЕРЦ. АКЦ."ЕРА-БАНК".ХАРКІВ
351801,ХАРКІВСЬКЕ ВІД. АКБСР "УСБ" ХАРКІВ
351812,ХАРЬКОВ АКЦИОН.-КОМ.БАНК "ТР
351823,ФХАРКІВСЬКЕ ОБЛАСНЕ У АТОЩАД М.ХАРКІВ
351834,ФІЛІЯ АКБ "НАДРА". М.ХАРКІВ
351845,АКБ "ЄВРОПЕЙСЬКИЙ". ХАРКІВ
351856,ІНВЕС.-КОМ.АКЦ.БАНК РОЗ.ЛЕГ.ПР"ХАРКІВ"
351867,Ф-Я КБ "ПРОМІНЬ". "ХАРКІВСЬКА" ХАРКІВ
351878,ВАТ "ІНПРОМБАНК". М. ХАРКІВ
351889,ОСНОВ'ЯНСЬКА Ф-Я АКБСР "УСБ" ХАРКІВ
351890,КОМУНАЛЬНА Ф-Я АКБСР "УСБ" ХАРКІВ
351908,АКБ "КОНГРЕС" М. ХАРКІВ
351919,Ф-Я КИЇВ. АТ "ГРАДОБАНК" М. ХАРКІВ
351920,Ф-Я Н1 КИЇВ.КБ КФС "ЕКСПОБАНК" ХАРКІВ
351931,АТ "БАНК ЗОЛОТІ ВОРОТА"
351942,Ф-Я ЗАКАРП. КБ "ЛІСБАНК" М.ХАРКІВ
351953,ХАРКІВСЬКА ФІЛІЯ АБ "ТАВРІКА"
351964,ФІЛІЯ"ХАРКІВ.РУ" АТ"КБ"ЕКСПОБАНК"М.ХАР
351975,Ф-Я Н 1 АКРБ  "РЕГІОН-БАНК".ХАРКІВ
351986,Ф-Я ДНІПР.КБ "ГЕОБАНК". ХАРКІВ
351997,Ф-Я Н5 ІКБ "НПК-БАНК"."НПК-ФАРМ.-БАНК"
352015,ОБЛАСНА ФАКБ СОЦ.РОЗ."УКРСОЦБАНК".ХЕРС
352026,БЕРИСЛАВ ВІДДІЛ. АК АПБ ХЕРСОНСЬКОЇ
352037,ВЕЛИКА ОЛЕКСАНДРІВКА АК АПБ ХЕРСОНСЬКО
352048,ВЕЛИКА ЛЕПЕТИХА ВІДДІЛ.АК АПБ ХЕРСОНС
352059,ГЕНІЧЕСЬК ВІДДІЛ.АК АПБ ХЕРСОНСЬКОЇ
352060,ГОЛА ПРИСТАНЬ ВІДДІЛ.АК АПБ ХЕРСОНСЬКО
352071,ГОРНОСТАЇВКА ВІДДІЛ. АК АПБ ХЕРСОНСЬКО
352082,ІВАНІВКА ВІДДІЛ. АК АПБ ХЕРСОНСЬКОЇ
352093,ХОД АТ"РАЙФФАЙЗЕН БАНК АВАЛЬ"М.ХЕРСОН
352101,КАХОВКА ВІДДІЛ. АК АПБ ХЕРСОНСЬКОЇ
352112,НИЖНІ СІРОГОЗИ ВІДДІЛ. АПБ ХЕРСОНСЬКОЇ
352123,НОВОВОРОНЦОВКА ВІДДІЛ.АК АПБ ХЕРСОНСЬК
352134,НОВОТРОЇЦК ВІДДІЛ.АК АПБ ХЕРСОНСЬКОЇ
352145,Ф-Я КИЇВ. АТ "ГРАДОБАНК" М. ХЕРСОН
352156,СКАДОВСЬК ВІДДІЛ.АК АПБ ХЕРСОНСЬКОЇ
352167,КАЛАНЧАК ВІДДІЛ АК АПБ ХЕРСОНСЬКОЇ
352178,ЦЮРУПІНСК ВІДДІЛ.АК АПБ ХЕРСОНСЬКОЇ
352189,ЧАПЛИНКА ВІДДІЛ.АК АПБ ХЕРСОНСЬКОЇ
352190,ВЕРХНІЙ РОГАЧИК ВІДДІЛ.АК АПБ ХЕРСОНС
352208,Ф-Я НИЖНЬОВАРТІВСЬКОГО КБ "АЛЬЯНС"
352219,ВИСОКОПІЛЛЯ ВІДДІЛ.АК АПБ ХЕРСОНСЬКОЇ
352220,БІЛОЗЕРКА ВІДДІЛ.АК АПБ ХЕРСОНСЬКОЇ
352231,КОМСОМОЛЬСЬКЕ ВІД. ПІБ В М. ХЕРСОН
352242,НОВА КАХОВКА ВІДДІЛ.АК АПБ ХЕРСОНСЬКОЇ
352253,ДНІПРОВСЬКЕ ВІДДІЛ.АК АПБ.М.ХЕРСОН
352264,ВІД.ПІБ В М.НОВА КАХОВКА ХЕРСОН. ОБЛ.
352275,ЛІКВІДАТОР БАНКУ"УКРАЇНА"ПО ХЕРСОН.ОБЛ
352286,ХЕРСОНСЬКЕ ЦЕНТРАЛЬНЕ ВІДДІЛЕННЯ ПІБ
352297,УПРАВЛІННЯ НБУ В ХЕРСОНСЬКІЙ ОБЛАСТІ
352305,Ф-Я ЗАКАРП. КБ "ЛІСБАНК" М.ХЕРСОН
352316,ХЕРСОН. КБ "ХЕРСОНБАНК"
352327,Херсонська філія ПАТ "Західінкомбанк"
352338,Ф-Я КИЇВ.АКБ"УКРНАФТОГАЗБАНК" М.ХЕРСОН
352349,ФКБ "БАНК ДІЛОВ.СПІВР.". ХЕРСОН
352350,Ф-Я ДНІПРОП.АКБ "ПРЕМ'ЄРБАНК" М.ХЕРСОН
352361,СУВОРОВСЬКЕ ВІД. АКБ "УКРСОЦБАНК"
352372,Ф-Я КИЇВ.АБ "БРОКБІЗНЕСБАНК" М.ХЕРСОН
352383,ІНВЕСТИЦІЙНА Ф-Я "ПРАВЕКС-БАНК".ХЕРСОН
352394,ХЕРСОН. Ф-Я АКБ "ІНКО"
352402,Ф-Я ХАРК. АКБ "КОНГРЕС". ХЕРСОН
352413,Ф-Я ЛЬВІВ. АТ ЗУКБ  М.ХЕРСОН
352424,ФКБ "УКРАЇН. КРЕДИТНИЙ БАНК". ХЕРСОН
352435,КАХОВСЬКЕ ВІД. ХЕРС.Ф-Ї КБ"ПРИВАТБАНК"
352446,ГЕНІЧЕСЬКЕ ВІДДІЛЕННЯ АБ "ІНКО"
352457,ФХЕРСОНСЬКЕ ОБЛАСНЕ У АТОЩАД М.ХЕРСОН
352468,Ф-Я УКБ "ВІДРОДЖЕННЯ" М.Н-КАХОВКА
352479,ХЕРСОН.Ф.ПАТ КБ "ПРИВАТБАНК". М.ХЕРСОН
352480,СКАДОВСЬКЕ ВІДДІЛЕННЯ АБ "ІНКО"
352491,Н-КАХОВСЬКЕ ВІДДІЛЕННЯ АБ "ІНКО"
352509,КАХОВСЬКА ФІЛІЯ АППБ "АВАЛЬ"
352510,ХЕРСОНСЬКА Ф-Я АКБ "МТ-БАНК"
352521,Ф-Я СЕВАСТ. АБ "ТАВРІКА" М. КАХОВКА
352532,ХЕРСОНСЬКА ФІЛІЯ АКБ "ГАРАНТ"
352543,РРЦ ЛІКВІДАТОРА БАНКУ"УКРАЇНА".ХЕРСОНС
352554,Ф-Я КИЇВ. АТ "ГРАДОБАНК" М.Н.КАХОВКА
352565,ФІЛІЯ АКБ "ГАРАНТ" У М.НОВА КАХОВКА
352576,СТЕПОВЕ ВІДДІЛ. АКБ УСБ ХЕРСОНСЬКОЇ
352587,ХЕРСОНСЬКА ФІЛІЯ АКБ "ПРАВЕКС-БАНК"
352598,НОВОКАХОВСЬКА Ф-Я АППБ "АВАЛЬ"
352606,Ф-Я КИЇВ.ФЕРМЕР.ЗЕМЕЛЬНОГО АБ. ХЕРСОН
352617,Ф-Я МИКОЛ. АКБ "НІККОМБАНК".М. ХЕРСОН
352628,ОСТРІВСЬКА ФАКБ "НАЦІОНАЛЬНИЙ КРЕДИТ"
352639,Ф-Я АТ "УКРЕКСІМБАНК". ХЕРСОН
352651,ФІЛІЯ ПАТ"КРЕДИТПРОМБАНК".М.ХЕРСОН
352662,ОСТРОВСЬКЕ ВІД. ПІБ В М. ХЕРСОН
352673,Філія ПрАТ "УФГ" у м.Херсон
352736,Ф-Я КИЇВ. АБ "УКООПСПІЛКА". М.ХЕРСОН
352747,КАЛАНЧАК.Ф-Я ХЕРС.ОБЛ.ДИР.АППБ "АВАЛЬ"
352769,ХЕРСОНСЬКА Ф-Я Н1 АКБ "ЮНЕКС"
352792,ПРИМОРСЬКЕ ВІД. АКБ "УКРСОЦБАНК"
352822,Ф-Я "ХЕРСОН-ТРАНСБАНК" АКБ "ТРАНСБАНК"
352866,СКАДОВСЬКЕ ВІДДІЛЕННЯ КБ "ПРИВАТБАНК"
353014,ЧЕРНІГІВСЬКА ОБЛАСНА ФАКБ "УКРСОЦБАНК"
353025,МЕНСЬКА ФІЛІЯ АБ "ПРИВАТІНВЕСТ"
353036,БАХМАЦЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353047,Ф-Я КБ "КИЇВ" М.ЧЕРНІГІВ
353058,БОБРОВИЦЬКЕ ВІД-НЯ АК АПБ "УКРАЇНА"
353069,БОРЗНЯНСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА
353070,ВАРВИНСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353081,ГОРОДНЯНСЬКЕ ВІДДІЛЕННЯ  АПБ "УКРАЇНА"
353092,ЧЕРНІГІВСЬКЕ РУ АБ "ІНКО"
353100,ПОЛІКОМБАНК
353111,КОМЕРЦІЙНИЙ БАНК "ПАРТНЕР". М.НІЖИН
353122,ІЧНЯНСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353133,КОЗЕЛЕЦЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353144,КОРОПСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353155,КОРЮКІВСЬКЕ ВІДДІЛЕННЯ АПБ "УКРАЇНА"
353166,АК "ЄВРОБАНК". ЧЕРНІГІВ
353177,АКБ "СТРИЖЕНЬ" . М.ЧЕРНІГІВ
353188,МЕНСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАІНА"
353199,НІЖИНСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353207,Ф-Я КИЇВ. АТ "ГРАДОБАНК" М. ЧЕРНІГІВ
353218,НОВГОРОД-СІВЕРСЬКЕ ВІД-НЯ АПБ "УКРАЇНА
353229,НОСІВСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353230,БАХМАЦЬКА ФІЛІЯ АППБ "АВАЛЬ"
353241,ПРИЛУЦЬКА ФІЛІЯ АППБ "АВАЛЬ"
353252,ПОНОРНИЦЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА
353263,ПРИЛУЦЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353274,РІПКИНСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353285,СЕМЕНІВСЬКЕ ВІДДІЛЕННЯ АК АПБ"УКРАЇНА"
353296,ЦЕНТРАЛЬНЕ ВІДДІЛЕННЯ АКБ "УКРСОЦБАНК"
353304,СОСНИЦЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353315,ЩОРСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА"
353326,ФІЛІЯ КИЇВ. АБ "СИНТЕЗ" М.ЧЕРНІГІВ
353337,КУЛИКІВСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇНА
353348,ЧОД АТ "РАЙФФАЙЗ.БАНК АВАЛЬ"М.ЧЕРНІГІВ
353359,ТАЛАЛАЇВСЬКЕ ВІДДІЛЕННЯ АК АПБ "УКРАЇН
353360,АКБ "ПРАВЕКС-БАНК" ЧЕРНІГІВСЬКА ФІЛІЯ
353371,ФІЛІЯ "ЗАРІЧНА" АК АПБ "УКРАЇНА"
353382,М.-КОЦЮБИНСЬКЕ ВІД.БАНКУ "УКРАЇНА" АК
353393,Ф-Я МОСК. КБ "ЕЛБІМ-БАНК". ЧЕРНІГІВ
353401,ВІД. ПІБ В М. ГОРОДНЯ ЧЕРНІГІВСЬКОЇ
353412,СРІБНЯНСЬКЕ ВІД-НЯ АК АПБ "УКРАЇНА"
353423,ВІД. ПІБ В М. ПРИЛУКИ ЧЕРНІГІВСЬКОЇ
353434,ВІД. ПІБ В М. НІЖИН ЧЕРНІГІВСЬКОЇ
